V1,V2,V3
108.802228412256,77.9329608938548,-101
109.805013927577,77.9329608938548,-120
110.807799442897,77.9329608938548,-122
111.810584958217,77.9329608938548,-100
112.813370473538,77.9329608938548,-66
113.816155988858,77.9329608938548,-65
114.818941504178,77.9329608938548,-68
115.821727019499,77.9329608938548,-108
116.824512534819,77.9329608938548,-134
117.827298050139,77.9329608938548,-262
118.83008356546,77.9329608938548,-551
119.83286908078,77.9329608938548,-638
120.8356545961,77.9329608938548,-648
121.838440111421,77.9329608938548,-866
122.841225626741,77.9329608938548,-1184
123.844011142061,77.9329608938548,-1228
124.846796657382,77.9329608938548,-1291
125.849582172702,77.9329608938548,-1441
126.852367688022,77.9329608938548,-1378
127.855153203343,77.9329608938548,-685
128.857938718663,77.9329608938548,-543
129.860724233983,77.9329608938548,-134
130.863509749304,77.9329608938548,-78
131.866295264624,77.9329608938548,-70
132.869080779944,77.9329608938548,-67
133.871866295265,77.9329608938548,-61
134.874651810585,77.9329608938548,-55
135.877437325905,77.9329608938548,-53
136.880222841226,77.9329608938548,-49
137.883008356546,77.9329608938548,-45
138.885793871866,77.9329608938548,-43
139.888579387187,77.9329608938548,-41
140.891364902507,77.9329608938548,-40
141.894150417827,77.9329608938548,-38
142.896935933148,77.9329608938548,-37
143.899721448468,77.9329608938548,-37
144.902506963788,77.9329608938548,-38
145.905292479109,77.9329608938548,-39
146.908077994429,77.9329608938548,-41
147.910863509749,77.9329608938548,-43
148.91364902507,77.9329608938548,-44
149.91643454039,77.9329608938548,-47
150.91922005571,77.9329608938548,-48
151.922005571031,77.9329608938548,-51
152.924791086351,77.9329608938548,-61
153.927576601671,77.9329608938548,-66
154.930362116992,77.9329608938548,-67
155.933147632312,77.9329608938548,-69
156.935933147632,77.9329608938548,-69
157.938718662953,77.9329608938548,-75
158.941504178273,77.9329608938548,-83
159.944289693593,77.9329608938548,-89
160.947075208914,77.9329608938548,-95
161.949860724234,77.9329608938548,-106
162.952646239554,77.9329608938548,-134
163.955431754875,77.9329608938548,-163
164.958217270195,77.9329608938548,-176
165.961002785515,77.9329608938548,-199
166.963788300836,77.9329608938548,-228
167.966573816156,77.9329608938548,-266
168.969359331476,77.9329608938548,-311
169.972144846797,77.9329608938548,-351
170.974930362117,77.9329608938548,-514
171.977715877437,77.9329608938548,-730
172.980501392758,77.9329608938548,-839
173.983286908078,77.9329608938548,-1016
174.986072423398,77.9329608938548,-1174
175.988857938719,77.9329608938548,-1204
176.991643454039,77.9329608938548,-1183
177.994428969359,77.9329608938548,-1128
178.99721448468,77.9329608938548,-1353
180,77.9329608938548,-1519
-180,76.927374301676,-1132
-178.99721448468,76.927374301676,-898
-177.994428969359,76.927374301676,-1009
-176.991643454039,76.927374301676,-1736
-175.988857938719,76.927374301676,-2034
-174.986072423398,76.927374301676,-2166
-173.983286908078,76.927374301676,-2200
-172.980501392758,76.927374301676,-2193
-171.977715877437,76.927374301676,-2190
-170.974930362117,76.927374301676,-2164
-169.972144846797,76.927374301676,-2111
-168.969359331476,76.927374301676,-1808
-167.966573816156,76.927374301676,-777
-166.963788300836,76.927374301676,-558
-165.961002785515,76.927374301676,-776
-164.958217270195,76.927374301676,-659
-163.955431754875,76.927374301676,-756
-162.952646239554,76.927374301676,-1774
-161.949860724234,76.927374301676,-1415
-160.947075208914,76.927374301676,-1955
-159.944289693593,76.927374301676,-1911
-158.941504178273,76.927374301676,-813
-157.938718662953,76.927374301676,-1066
-156.935933147632,76.927374301676,-980
-155.933147632312,76.927374301676,-971
-154.930362116992,76.927374301676,-2850
-153.927576601671,76.927374301676,-3796
-152.924791086351,76.927374301676,-3783
-151.922005571031,76.927374301676,-3763
-150.91922005571,76.927374301676,-3787
-149.91643454039,76.927374301676,-3782
-148.91364902507,76.927374301676,-3778
-147.910863509749,76.927374301676,-3774
-146.908077994429,76.927374301676,-3765
-145.905292479109,76.927374301676,-3756
-144.902506963788,76.927374301676,-3743
-143.899721448468,76.927374301676,-3731
-142.896935933148,76.927374301676,-3714
-141.894150417827,76.927374301676,-3693
-140.891364902507,76.927374301676,-3671
-139.888579387187,76.927374301676,-3658
-138.885793871866,76.927374301676,-3629
-137.883008356546,76.927374301676,-3624
-136.880222841226,76.927374301676,-3613
-135.877437325905,76.927374301676,-3503
-134.874651810585,76.927374301676,-3415
-133.871866295265,76.927374301676,-3218
-132.869080779944,76.927374301676,-3104
-131.866295264624,76.927374301676,-3025
-130.863509749304,76.927374301676,-2706
-129.860724233983,76.927374301676,-2269
-128.857938718663,76.927374301676,-1945
-127.855153203343,76.927374301676,-1394
-126.852367688022,76.927374301676,-642
-125.849582172702,76.927374301676,-289
-124.846796657382,76.927374301676,-210
-123.844011142061,76.927374301676,-161
-122.841225626741,76.927374301676,-46
-121.838440111421,76.927374301676,13
-120.8356545961,76.927374301676,47
-119.83286908078,76.927374301676,49
-118.83008356546,76.927374301676,-103
-117.827298050139,76.927374301676,45
-116.824512534819,76.927374301676,-79
-115.821727019499,76.927374301676,-93
-114.818941504178,76.927374301676,-31
-113.816155988858,76.927374301676,-162
-112.813370473538,76.927374301676,-236
-111.810584958217,76.927374301676,-290
-110.807799442897,76.927374301676,-102
-109.805013927577,76.927374301676,78
-108.802228412256,76.927374301676,-46
-107.799442896936,76.927374301676,-257
-106.796657381616,76.927374301676,-238
-105.793871866295,76.927374301676,-202
-104.791086350975,76.927374301676,-22
-103.788300835655,76.927374301676,15
-102.785515320334,76.927374301676,-39
-101.782729805014,76.927374301676,72
-100.779944289694,76.927374301676,79
-99.7771587743733,76.927374301676,113
-98.7743732590529,76.927374301676,109
-97.7715877437326,76.927374301676,-68
-96.7688022284123,76.927374301676,-197
-95.7660167130919,76.927374301676,68
-94.7632311977716,76.927374301676,140
-93.7604456824513,76.927374301676,57
-92.7576601671309,76.927374301676,168
-91.7548746518106,76.927374301676,229
-90.7520891364903,76.927374301676,120
-89.7493036211699,76.927374301676,69
-88.7465181058496,76.927374301676,-14
-87.7437325905292,76.927374301676,28
-86.7409470752089,76.927374301676,7
-85.7381615598886,76.927374301676,219
-84.7353760445683,76.927374301676,16
-83.7325905292479,76.927374301676,14
-82.7298050139276,76.927374301676,32
-81.7270194986072,76.927374301676,-16
-80.7242339832869,76.927374301676,538
-79.7214484679666,76.927374301676,382
-78.7186629526462,76.927374301676,30
-77.7158774373259,76.927374301676,-304
-76.7130919220056,76.927374301676,-181
-75.7103064066852,76.927374301676,-290
-74.7075208913649,76.927374301676,-477
-73.7047353760446,76.927374301676,-549
-72.7019498607242,76.927374301676,-452
-71.6991643454039,76.927374301676,-556
-70.6963788300836,76.927374301676,-241
-69.6935933147632,76.927374301676,-20
-68.6908077994429,76.927374301676,304
-67.6880222841226,76.927374301676,377
-66.6852367688022,76.927374301676,287
-65.6824512534819,76.927374301676,450
-64.6796657381616,76.927374301676,469
-63.6768802228412,76.927374301676,419
-62.6740947075209,76.927374301676,414
-61.6713091922006,76.927374301676,226
-60.6685236768802,76.927374301676,266
-59.6657381615599,76.927374301676,310
-58.6629526462396,76.927374301676,292
-57.6601671309192,76.927374301676,206
-56.6573816155989,76.927374301676,304
-55.6545961002786,76.927374301676,315
-54.6518105849582,76.927374301676,403
-53.6490250696379,76.927374301676,389
-52.6462395543176,76.927374301676,417
-51.6434540389972,76.927374301676,291
-50.6406685236769,76.927374301676,197
-49.6378830083565,76.927374301676,175
-48.6350974930362,76.927374301676,165
-47.6323119777159,76.927374301676,104
-46.6295264623955,76.927374301676,-20
-45.6267409470752,76.927374301676,-90
-44.6239554317549,76.927374301676,-164
-43.6211699164346,76.927374301676,-144
-42.6183844011142,76.927374301676,-169
-41.6155988857939,76.927374301676,-187
-40.6128133704735,76.927374301676,-146
-39.6100278551532,76.927374301676,-33
-38.6072423398329,76.927374301676,67
-37.6044568245125,76.927374301676,126
-36.6016713091922,76.927374301676,145
-35.5988857938719,76.927374301676,211
-34.5961002785515,76.927374301676,115
-33.5933147632312,76.927374301676,43
-32.5905292479109,76.927374301676,209
-31.5877437325905,76.927374301676,230
-30.5849582172702,76.927374301676,406
-29.5821727019499,76.927374301676,490
-28.5793871866295,76.927374301676,814
-27.5766016713092,76.927374301676,898
-26.5738161559889,76.927374301676,1469
-25.5710306406685,76.927374301676,1570
-24.5682451253482,76.927374301676,1018
-23.5654596100279,76.927374301676,284
-22.5626740947075,76.927374301676,336
-21.5598885793872,76.927374301676,74
-20.5571030640669,76.927374301676,40
-19.5543175487465,76.927374301676,-143
-18.5515320334262,76.927374301676,54
-17.5487465181058,76.927374301676,-179
-16.5459610027855,76.927374301676,-276
-15.5431754874652,76.927374301676,-256
-14.5403899721449,76.927374301676,-245
-13.5376044568245,76.927374301676,-205
-12.5348189415042,76.927374301676,-213
-11.5320334261839,76.927374301676,-254
-10.5292479108635,76.927374301676,-302
-9.52646239554318,76.927374301676,-264
-8.52367688022284,76.927374301676,-399
-7.52089136490252,76.927374301676,-838
-6.51810584958218,76.927374301676,-2003
-5.51532033426184,76.927374301676,-2386
-4.5125348189415,76.927374301676,-2887
-3.50974930362116,76.927374301676,-3264
-2.50696378830085,76.927374301676,-3637
-1.50417827298051,76.927374301676,-2924
-0.50139275766017,76.927374301676,-2797
0.50139275766017,76.927374301676,-3138
1.50417827298048,76.927374301676,-3194
2.50696378830082,76.927374301676,-3171
3.50974930362116,76.927374301676,-2932
4.5125348189415,76.927374301676,-2906
5.51532033426184,76.927374301676,-2511
6.51810584958216,76.927374301676,-2272
7.5208913649025,76.927374301676,-2639
8.52367688022284,76.927374301676,-2043
9.52646239554318,76.927374301676,-2205
10.5292479108635,76.927374301676,-2129
11.5320334261838,76.927374301676,-1930
12.5348189415042,76.927374301676,-1741
13.5376044568245,76.927374301676,-1197
14.5403899721449,76.927374301676,-463
15.5431754874652,76.927374301676,-183
16.5459610027855,76.927374301676,-65
17.5487465181058,76.927374301676,-212
18.5515320334262,76.927374301676,-182
19.5543175487465,76.927374301676,-221
20.5571030640668,76.927374301676,-194
21.5598885793872,76.927374301676,-173
22.5626740947075,76.927374301676,-151
23.5654596100279,76.927374301676,-81
24.5682451253482,76.927374301676,-48
25.5710306406685,76.927374301676,-67
26.5738161559889,76.927374301676,-119
27.5766016713092,76.927374301676,-136
28.5793871866295,76.927374301676,-147
29.5821727019498,76.927374301676,-240
30.5849582172702,76.927374301676,-285
31.5877437325905,76.927374301676,-297
32.5905292479109,76.927374301676,-267
33.5933147632312,76.927374301676,-239
34.5961002785515,76.927374301676,-249
35.5988857938719,76.927374301676,-253
36.6016713091922,76.927374301676,-247
37.6044568245125,76.927374301676,-240
38.6072423398329,76.927374301676,-225
39.6100278551532,76.927374301676,-216
40.6128133704735,76.927374301676,-225
41.6155988857939,76.927374301676,-241
42.6183844011142,76.927374301676,-251
43.6211699164345,76.927374301676,-247
44.6239554317549,76.927374301676,-236
45.6267409470752,76.927374301676,-268
46.6295264623955,76.927374301676,-226
47.6323119777159,76.927374301676,-187
48.6350974930362,76.927374301676,-225
49.6378830083565,76.927374301676,-257
50.6406685236769,76.927374301676,-288
51.6434540389972,76.927374301676,-306
52.6462395543175,76.927374301676,-257
53.6490250696379,76.927374301676,-156
54.6518105849582,76.927374301676,-127
55.6545961002786,76.927374301676,-101
56.6573816155989,76.927374301676,-89
57.6601671309192,76.927374301676,-103
58.6629526462395,76.927374301676,-151
59.6657381615599,76.927374301676,-129
60.6685236768802,76.927374301676,-95
61.6713091922005,76.927374301676,-38
62.6740947075209,76.927374301676,-85
63.6768802228412,76.927374301676,-16
64.6796657381616,76.927374301676,82
65.6824512534819,76.927374301676,208
66.6852367688022,76.927374301676,351
67.6880222841226,76.927374301676,307
68.6908077994429,76.927374301676,121
69.6935933147632,76.927374301676,-131
70.6963788300835,76.927374301676,-159
71.6991643454039,76.927374301676,-154
72.7019498607242,76.927374301676,-144
73.7047353760446,76.927374301676,-90
74.7075208913649,76.927374301676,-116
75.7103064066852,76.927374301676,-113
76.7130919220056,76.927374301676,-107
77.7158774373259,76.927374301676,-80
78.7186629526462,76.927374301676,-80
79.7214484679666,76.927374301676,-56
80.7242339832869,76.927374301676,-59
81.7270194986072,76.927374301676,-57
82.7298050139275,76.927374301676,-51
83.7325905292479,76.927374301676,-42
84.7353760445682,76.927374301676,-48
85.7381615598886,76.927374301676,-40
86.7409470752089,76.927374301676,-39
87.7437325905292,76.927374301676,-45
88.7465181058496,76.927374301676,-39
89.7493036211699,76.927374301676,-45
90.7520891364902,76.927374301676,-39
91.7548746518106,76.927374301676,-37
92.7576601671309,76.927374301676,-37
93.7604456824512,76.927374301676,-45
94.7632311977716,76.927374301676,-31
95.7660167130919,76.927374301676,-17
96.7688022284123,76.927374301676,-17
97.7715877437326,76.927374301676,-43
98.7743732590529,76.927374301676,-7
99.7771587743732,76.927374301676,2
100.779944289694,76.927374301676,14
101.782729805014,76.927374301676,37
102.785515320334,76.927374301676,52
103.788300835655,76.927374301676,86
104.791086350975,76.927374301676,120
105.793871866295,76.927374301676,251
106.796657381616,76.927374301676,115
107.799442896936,76.927374301676,102
108.802228412256,76.927374301676,142
109.805013927577,76.927374301676,219
110.807799442897,76.927374301676,150
111.810584958217,76.927374301676,31
112.813370473538,76.927374301676,4
113.816155988858,76.927374301676,-16
114.818941504178,76.927374301676,-44
115.821727019499,76.927374301676,-47
116.824512534819,76.927374301676,-50
117.827298050139,76.927374301676,-46
118.83008356546,76.927374301676,-47
119.83286908078,76.927374301676,-58
120.8356545961,76.927374301676,-64
121.838440111421,76.927374301676,-75
122.841225626741,76.927374301676,-76
123.844011142061,76.927374301676,-76
124.846796657382,76.927374301676,-76
125.849582172702,76.927374301676,-58
126.852367688022,76.927374301676,-55
127.855153203343,76.927374301676,-53
128.857938718663,76.927374301676,-53
129.860724233983,76.927374301676,-58
130.863509749304,76.927374301676,-52
131.866295264624,76.927374301676,-48
132.869080779944,76.927374301676,-46
133.871866295265,76.927374301676,-38
134.874651810585,76.927374301676,-29
135.877437325905,76.927374301676,-25
136.880222841226,76.927374301676,-22
137.883008356546,76.927374301676,-22
138.885793871866,76.927374301676,-14
139.888579387187,76.927374301676,-16
140.891364902507,76.927374301676,-13
141.894150417827,76.927374301676,-14
142.896935933148,76.927374301676,-22
143.899721448468,76.927374301676,-28
144.902506963788,76.927374301676,-35
145.905292479109,76.927374301676,-37
146.908077994429,76.927374301676,-38
147.910863509749,76.927374301676,-36
148.91364902507,76.927374301676,-36
149.91643454039,76.927374301676,-36
150.91922005571,76.927374301676,-39
151.922005571031,76.927374301676,-40
152.924791086351,76.927374301676,-35
153.927576601671,76.927374301676,-41
154.930362116992,76.927374301676,-42
155.933147632312,76.927374301676,-47
156.935933147632,76.927374301676,-48
157.938718662953,76.927374301676,-51
158.941504178273,76.927374301676,-54
159.944289693593,76.927374301676,-60
160.947075208914,76.927374301676,-69
161.949860724234,76.927374301676,-72
162.952646239554,76.927374301676,-72
163.955431754875,76.927374301676,-78
164.958217270195,76.927374301676,-82
165.961002785515,76.927374301676,-105
166.963788300836,76.927374301676,-146
167.966573816156,76.927374301676,-197
168.969359331476,76.927374301676,-208
169.972144846797,76.927374301676,-220
170.974930362117,76.927374301676,-239
171.977715877437,76.927374301676,-270
172.980501392758,76.927374301676,-291
173.983286908078,76.927374301676,-338
174.986072423398,76.927374301676,-420
175.988857938719,76.927374301676,-575
176.991643454039,76.927374301676,-845
177.994428969359,76.927374301676,-1082
178.99721448468,76.927374301676,-1133
180,76.927374301676,-1147
-180,75.9217877094972,-797
-178.99721448468,75.9217877094972,-783
-177.994428969359,75.9217877094972,-838
-176.991643454039,75.9217877094972,-927
-175.988857938719,75.9217877094972,-963
-174.986072423398,75.9217877094972,-846
-173.983286908078,75.9217877094972,-814
-172.980501392758,75.9217877094972,-820
-171.977715877437,75.9217877094972,-835
-170.974930362117,75.9217877094972,-712
-169.972144846797,75.9217877094972,-390
-168.969359331476,75.9217877094972,-187
-167.966573816156,75.9217877094972,-191
-166.963788300836,75.9217877094972,-386
-165.961002785515,75.9217877094972,-554
-164.958217270195,75.9217877094972,-1031
-163.955431754875,75.9217877094972,-1657
-162.952646239554,75.9217877094972,-1979
-161.949860724234,75.9217877094972,-1969
-160.947075208914,75.9217877094972,-2032
-159.944289693593,75.9217877094972,-1321
-158.941504178273,75.9217877094972,-1102
-157.938718662953,75.9217877094972,-1349
-156.935933147632,75.9217877094972,-2555
-155.933147632312,75.9217877094972,-3740
-154.930362116992,75.9217877094972,-3795
-153.927576601671,75.9217877094972,-3800
-152.924791086351,75.9217877094972,-3800
-151.922005571031,75.9217877094972,-3799
-150.91922005571,75.9217877094972,-3785
-149.91643454039,75.9217877094972,-3779
-148.91364902507,75.9217877094972,-3772
-147.910863509749,75.9217877094972,-3766
-146.908077994429,75.9217877094972,-3755
-145.905292479109,75.9217877094972,-3742
-144.902506963788,75.9217877094972,-3729
-143.899721448468,75.9217877094972,-3706
-142.896935933148,75.9217877094972,-3692
-141.894150417827,75.9217877094972,-3683
-140.891364902507,75.9217877094972,-3663
-139.888579387187,75.9217877094972,-3639
-138.885793871866,75.9217877094972,-3595
-137.883008356546,75.9217877094972,-3528
-136.880222841226,75.9217877094972,-3464
-135.877437325905,75.9217877094972,-3447
-134.874651810585,75.9217877094972,-3401
-133.871866295265,75.9217877094972,-3318
-132.869080779944,75.9217877094972,-2917
-131.866295264624,75.9217877094972,-2635
-130.863509749304,75.9217877094972,-1947
-129.860724233983,75.9217877094972,-1133
-128.857938718663,75.9217877094972,-418
-127.855153203343,75.9217877094972,-376
-126.852367688022,75.9217877094972,-378
-125.849582172702,75.9217877094972,-406
-124.846796657382,75.9217877094972,-437
-123.844011142061,75.9217877094972,-442
-122.841225626741,75.9217877094972,-421
-121.838440111421,75.9217877094972,-438
-120.8356545961,75.9217877094972,-427
-119.83286908078,75.9217877094972,-380
-118.83008356546,75.9217877094972,-261
-117.827298050139,75.9217877094972,-18
-116.824512534819,75.9217877094972,150
-115.821727019499,75.9217877094972,225
-114.818941504178,75.9217877094972,389
-113.816155988858,75.9217877094972,298
-112.813370473538,75.9217877094972,214
-111.810584958217,75.9217877094972,66
-110.807799442897,75.9217877094972,71
-109.805013927577,75.9217877094972,82
-108.802228412256,75.9217877094972,94
-107.799442896936,75.9217877094972,124
-106.796657381616,75.9217877094972,126
-105.793871866295,75.9217877094972,-27
-104.791086350975,75.9217877094972,-20
-103.788300835655,75.9217877094972,-104
-102.785515320334,75.9217877094972,-89
-101.782729805014,75.9217877094972,-103
-100.779944289694,75.9217877094972,9
-99.7771587743733,75.9217877094972,68
-98.7743732590529,75.9217877094972,164
-97.7715877437326,75.9217877094972,-30
-96.7688022284123,75.9217877094972,-23
-95.7660167130919,75.9217877094972,72
-94.7632311977716,75.9217877094972,119
-93.7604456824513,75.9217877094972,-168
-92.7576601671309,75.9217877094972,45
-91.7548746518106,75.9217877094972,148
-90.7520891364903,75.9217877094972,275
-89.7493036211699,75.9217877094972,231
-88.7465181058496,75.9217877094972,191
-87.7437325905292,75.9217877094972,242
-86.7409470752089,75.9217877094972,174
-85.7381615598886,75.9217877094972,384
-84.7353760445683,75.9217877094972,881
-83.7325905292479,75.9217877094972,1184
-82.7298050139276,75.9217877094972,1500
-81.7270194986072,75.9217877094972,1204
-80.7242339832869,75.9217877094972,694
-79.7214484679666,75.9217877094972,-313
-78.7186629526462,75.9217877094972,-489
-77.7158774373259,75.9217877094972,-381
-76.7130919220056,75.9217877094972,-377
-75.7103064066852,75.9217877094972,-410
-74.7075208913649,75.9217877094972,-505
-73.7047353760446,75.9217877094972,-617
-72.7019498607242,75.9217877094972,-653
-71.6991643454039,75.9217877094972,-645
-70.6963788300836,75.9217877094972,-629
-69.6935933147632,75.9217877094972,-624
-68.6908077994429,75.9217877094972,-505
-67.6880222841226,75.9217877094972,-405
-66.6852367688022,75.9217877094972,-411
-65.6824512534819,75.9217877094972,-296
-64.6796657381616,75.9217877094972,-196
-63.6768802228412,75.9217877094972,-171
-62.6740947075209,75.9217877094972,-528
-61.6713091922006,75.9217877094972,-806
-60.6685236768802,75.9217877094972,-354
-59.6657381615599,75.9217877094972,-262
-58.6629526462396,75.9217877094972,-91
-57.6601671309192,75.9217877094972,130
-56.6573816155989,75.9217877094972,159
-55.6545961002786,75.9217877094972,292
-54.6518105849582,75.9217877094972,493
-53.6490250696379,75.9217877094972,435
-52.6462395543176,75.9217877094972,362
-51.6434540389972,75.9217877094972,385
-50.6406685236769,75.9217877094972,402
-49.6378830083565,75.9217877094972,415
-48.6350974930362,75.9217877094972,339
-47.6323119777159,75.9217877094972,180
-46.6295264623955,75.9217877094972,145
-45.6267409470752,75.9217877094972,87
-44.6239554317549,75.9217877094972,-49
-43.6211699164346,75.9217877094972,-110
-42.6183844011142,75.9217877094972,-124
-41.6155988857939,75.9217877094972,-137
-40.6128133704735,75.9217877094972,-113
-39.6100278551532,75.9217877094972,-115
-38.6072423398329,75.9217877094972,-88
-37.6044568245125,75.9217877094972,-134
-36.6016713091922,75.9217877094972,-68
-35.5988857938719,75.9217877094972,132
-34.5961002785515,75.9217877094972,345
-33.5933147632312,75.9217877094972,522
-32.5905292479109,75.9217877094972,539
-31.5877437325905,75.9217877094972,486
-30.5849582172702,75.9217877094972,578
-29.5821727019499,75.9217877094972,726
-28.5793871866295,75.9217877094972,873
-27.5766016713092,75.9217877094972,888
-26.5738161559889,75.9217877094972,840
-25.5710306406685,75.9217877094972,905
-24.5682451253482,75.9217877094972,1081
-23.5654596100279,75.9217877094972,1370
-22.5626740947075,75.9217877094972,920
-21.5598885793872,75.9217877094972,511
-20.5571030640669,75.9217877094972,90
-19.5543175487465,75.9217877094972,71
-18.5515320334262,75.9217877094972,-100
-17.5487465181058,75.9217877094972,-221
-16.5459610027855,75.9217877094972,-260
-15.5431754874652,75.9217877094972,-168
-14.5403899721449,75.9217877094972,-197
-13.5376044568245,75.9217877094972,-211
-12.5348189415042,75.9217877094972,-382
-11.5320334261839,75.9217877094972,-865
-10.5292479108635,75.9217877094972,-2149
-9.52646239554318,75.9217877094972,-2713
-8.52367688022284,75.9217877094972,-3022
-7.52089136490252,75.9217877094972,-3317
-6.51810584958218,75.9217877094972,-3433
-5.51532033426184,75.9217877094972,-3532
-4.5125348189415,75.9217877094972,-3588
-3.50974930362116,75.9217877094972,-3612
-2.50696378830085,75.9217877094972,-3625
-1.50417827298051,75.9217877094972,-3661
-0.50139275766017,75.9217877094972,-3589
0.50139275766017,75.9217877094972,-2942
1.50417827298048,75.9217877094972,-2437
2.50696378830082,75.9217877094972,-2825
3.50974930362116,75.9217877094972,-3164
4.5125348189415,75.9217877094972,-3060
5.51532033426184,75.9217877094972,-2929
6.51810584958216,75.9217877094972,-2460
7.5208913649025,75.9217877094972,-2935
8.52367688022284,75.9217877094972,-2548
9.52646239554318,75.9217877094972,-2470
10.5292479108635,75.9217877094972,-2379
11.5320334261838,75.9217877094972,-2167
12.5348189415042,75.9217877094972,-1988
13.5376044568245,75.9217877094972,-1463
14.5403899721449,75.9217877094972,-700
15.5431754874652,75.9217877094972,-320
16.5459610027855,75.9217877094972,-197
17.5487465181058,75.9217877094972,-143
18.5515320334262,75.9217877094972,-60
19.5543175487465,75.9217877094972,-48
20.5571030640668,75.9217877094972,-45
21.5598885793872,75.9217877094972,-44
22.5626740947075,75.9217877094972,-58
23.5654596100279,75.9217877094972,-102
24.5682451253482,75.9217877094972,-135
25.5710306406685,75.9217877094972,-173
26.5738161559889,75.9217877094972,-200
27.5766016713092,75.9217877094972,-264
28.5793871866295,75.9217877094972,-285
29.5821727019498,75.9217877094972,-341
30.5849582172702,75.9217877094972,-355
31.5877437325905,75.9217877094972,-332
32.5905292479109,75.9217877094972,-261
33.5933147632312,75.9217877094972,-193
34.5961002785515,75.9217877094972,-169
35.5988857938719,75.9217877094972,-162
36.6016713091922,75.9217877094972,-168
37.6044568245125,75.9217877094972,-180
38.6072423398329,75.9217877094972,-197
39.6100278551532,75.9217877094972,-218
40.6128133704735,75.9217877094972,-204
41.6155988857939,75.9217877094972,-219
42.6183844011142,75.9217877094972,-299
43.6211699164345,75.9217877094972,-308
44.6239554317549,75.9217877094972,-304
45.6267409470752,75.9217877094972,-295
46.6295264623955,75.9217877094972,-276
47.6323119777159,75.9217877094972,-267
48.6350974930362,75.9217877094972,-251
49.6378830083565,75.9217877094972,-246
50.6406685236769,75.9217877094972,-197
51.6434540389972,75.9217877094972,-160
52.6462395543175,75.9217877094972,-163
53.6490250696379,75.9217877094972,-164
54.6518105849582,75.9217877094972,-176
55.6545961002786,75.9217877094972,-162
56.6573816155989,75.9217877094972,-86
57.6601671309192,75.9217877094972,234
58.6629526462395,75.9217877094972,581
59.6657381615599,75.9217877094972,587
60.6685236768802,75.9217877094972,568
61.6713091922005,75.9217877094972,235
62.6740947075209,75.9217877094972,-46
63.6768802228412,75.9217877094972,-254
64.6796657381616,75.9217877094972,-299
65.6824512534819,75.9217877094972,-248
66.6852367688022,75.9217877094972,-221
67.6880222841226,75.9217877094972,-218
68.6908077994429,75.9217877094972,-201
69.6935933147632,75.9217877094972,-133
70.6963788300835,75.9217877094972,-99
71.6991643454039,75.9217877094972,-85
72.7019498607242,75.9217877094972,-54
73.7047353760446,75.9217877094972,-38
74.7075208913649,75.9217877094972,-42
75.7103064066852,75.9217877094972,-44
76.7130919220056,75.9217877094972,-42
77.7158774373259,75.9217877094972,-35
78.7186629526462,75.9217877094972,-38
79.7214484679666,75.9217877094972,-40
80.7242339832869,75.9217877094972,-42
81.7270194986072,75.9217877094972,-17
82.7298050139275,75.9217877094972,-36
83.7325905292479,75.9217877094972,-47
84.7353760445682,75.9217877094972,-35
85.7381615598886,75.9217877094972,-41
86.7409470752089,75.9217877094972,-35
87.7437325905292,75.9217877094972,-28
88.7465181058496,75.9217877094972,-1
89.7493036211699,75.9217877094972,42
90.7520891364902,75.9217877094972,111
91.7548746518106,75.9217877094972,216
92.7576601671309,75.9217877094972,236
93.7604456824512,75.9217877094972,360
94.7632311977716,75.9217877094972,291
95.7660167130919,75.9217877094972,166
96.7688022284123,75.9217877094972,143
97.7715877437326,75.9217877094972,113
98.7743732590529,75.9217877094972,112
99.7771587743732,75.9217877094972,107
100.779944289694,75.9217877094972,61
101.782729805014,75.9217877094972,186
102.785515320334,75.9217877094972,206
103.788300835655,75.9217877094972,228
104.791086350975,75.9217877094972,225
105.793871866295,75.9217877094972,155
106.796657381616,75.9217877094972,293
107.799442896936,75.9217877094972,296
108.802228412256,75.9217877094972,453
109.805013927577,75.9217877094972,575
110.807799442897,75.9217877094972,598
111.810584958217,75.9217877094972,347
112.813370473538,75.9217877094972,150
113.816155988858,75.9217877094972,7
114.818941504178,75.9217877094972,-41
115.821727019499,75.9217877094972,-30
116.824512534819,75.9217877094972,-20
117.827298050139,75.9217877094972,-22
118.83008356546,75.9217877094972,-30
119.83286908078,75.9217877094972,-32
120.8356545961,75.9217877094972,-43
121.838440111421,75.9217877094972,-41
122.841225626741,75.9217877094972,-42
123.844011142061,75.9217877094972,-39
124.846796657382,75.9217877094972,-40
125.849582172702,75.9217877094972,-38
126.852367688022,75.9217877094972,-37
127.855153203343,75.9217877094972,-39
128.857938718663,75.9217877094972,-40
129.860724233983,75.9217877094972,-42
130.863509749304,75.9217877094972,-40
131.866295264624,75.9217877094972,-18
132.869080779944,75.9217877094972,-16
133.871866295265,75.9217877094972,-22
134.874651810585,75.9217877094972,-31
135.877437325905,75.9217877094972,-18
136.880222841226,75.9217877094972,-20
137.883008356546,75.9217877094972,66
138.885793871866,75.9217877094972,97
139.888579387187,75.9217877094972,46
140.891364902507,75.9217877094972,28
141.894150417827,75.9217877094972,4
142.896935933148,75.9217877094972,0
143.899721448468,75.9217877094972,18
144.902506963788,75.9217877094972,13
145.905292479109,75.9217877094972,-14
